date;price
20191209;247.9800000
20191210;248.9000000
20191211;246.8400000
20191212;247.6400000
20191213;251.1100000
20191216;249.9000000
20191217;251.2400000
20191218;252.0000000
20191219;250.9500000
20191220;252.7100000
20191223;251.5000000
20191224;255.6000000
20191225;254.9000000
20191226;253.4500000
20191227;254.3300000
20191230;257.0900000
20200103;259.1000000
20200106;258.9100000
20200108;256.2500000
20200109;255.6600000
20200110;253.9900000
20200113;252.5000000
20200114;252.0000000
20200115;249.5000000
20200116;251.8700000
20200117;254.7600000
20200120;255.6500000
20200121;253.3700000
20200122;252.8100000
20200123;246.9000000
20200124;240.1200000
20200127;235.0100000
20200128;232.6100000
20200129;236.9000000
20200130;230.7000000
20200131;232.5300000
20200203;223.8100000
20200204;228.4700000
20200205;230.8900000
20200206;234.0400000
20200207;232.3800000
20200210;228.5800000
20200211;226.5600000
20200212;235.2000000
20200213;236.9000000
20200214;233.7900000
20200217;233.4000000
20200218;232.9700000
20200219;231.8400000
20200220;232.5500000
20200221;233.2000000
20200225;227.9900000
20200226;223.3200000
20200227;220.9900000
20200228;210.0000000
20200302;207.9900000
20200303;204.7800000
20200304;199.9000000
20200305;203.0000000
20200306;193.4900000
20200310;169.4500000
20200311;173.9800000
20200312;163.4000000
20200313;164.0800000
20200316;163.5600000
20200317;168.9600000
20200318;164.9000000
20200319;168.7700000
20200320;179.9800000
20200323;171.0300000
20200324;174.3600000
20200325;182.8000000
20200326;179.4500000
20200327;181.2000000
20200330;171.9900000
20200331;178.5000000
20200401;178.0500000
20200402;183.8000000
20200403;187.0300000
20200406;192.2500000
20200407;192.7200000
20200408;189.7500000
20200409;195.6900000
20200410;191.8600000
20200413;192.2500000
20200414;189.5700000
20200415;189.1600000
20200416;185.1500000
20200417;187.0700000
20200420;184.1100000
20200421;183.1700000
20200422;181.0900000
20200423;189.9800000
20200424;187.9400000
20200427;186.5300000
20200428;185.9300000
20200429;189.7800000
20200430;195.4400000
20200504;188.0000000
20200505;188.3900000
20200506;190.5300000
20200507;187.5200000
20200508;186.3400000
20200512;184.8800000
20200513;185.5500000
20200514;183.2700000
20200515;185.6200000
20200518;185.4000000
20200519;193.0000000
20200520;193.5700000
20200521;196.1000000
20200522;194.0000000
20200525;195.2100000
20200526;198.8000000
20200527;196.1000000
20200528;194.4000000
20200529;196.2500000
20200601;200.2500000
20200602;199.4800000
20200603;203.1000000
20200604;207.9900000
20200605;202.5600000
20200608;204.9500000
20200609;205.4100000
20200610;204.8800000
20200611;200.1900000
20200615;193.8500000
20200616;196.0600000
20200617;197.7200000
20200618;195.4400000
20200619;194.1700000
20200622;195.3500000
20200623;194.7800000
20200625;191.8000000
20200626;192.8000000
20200629;192.6700000
20200630;197.9000000
20200702;195.3100000
20200703;195.6500000
20200706;199.2100000
20200707;199.7000000
20200708;198.0000000
20200709;201.4800000
20200710;198.2500000
20200713;201.6000000
20200714;195.0900000
20200715;180.6000000
20200716;181.2000000
20200717;183.8000000
20200720;184.6700000
20200721;188.9900000
20200722;187.0300000
20200723;187.5000000
20200724;184.8300000
20200727;185.6000000
20200728;185.1300000
20200729;184.5000000
20200730;184.4400000
20200731;182.6000000
20200803;182.5100000
20200804;184.0600000
20200805;183.5200000
20200806;189.5600000
20200807;188.4400000
20200810;187.4900000
20200811;187.8800000
20200812;190.4700000
20200813;192.5000000
20200814;194.2500000
20200817;193.8400000
20200818;190.0700000
20200819;190.5000000
20200820;188.8000000
20200821;187.2500000
20200824;185.3700000
20200825;187.4500000
20200826;186.2200000
20200827;187.5000000
20200828;184.9600000
20200831;183.1200000
20200901;181.4000000
20200902;184.8000000
20200903;182.4000000
20200904;178.9800000
20200907;178.8200000
20200908;177.0000000
20200909;172.7800000
20200910;173.8000000
20200911;174.3300000
20200914;178.4500000
20200915;178.1300000
20200916;182.6900000
20200917;181.7800000
20200918;184.4000000
20200921;181.3600000
20200922;176.5800000
20200923;179.8100000
20200924;176.0000000
20200925;175.1200000
20200928;174.2400000
20200929;172.7600000
20200930;171.0200000
20201001;171.1800000
20201002;167.5000000
20201005;170.1200000
20201006;170.7000000
20201007;171.7500000
20201008;168.1800000
20201009;167.8000000
20201012;167.6600000
20201013;169.1300000
20201014;166.6100000
20201015;166.8500000
20201016;167.2200000
20201019;164.7600000
20201020;163.7400000
20201021;166.8000000
20201022;163.8500000
20201023;165.1500000
20201026;164.4400000
20201027;162.1800000
20201028;158.9800000
20201029;155.0800000
20201030;155.0900000
20201102;153.9600000
20201103;158.2100000
20201105;163.8100000
20201106;163.0000000
20201109;166.7200000
20201110;169.0300000
20201111;173.5000000
20201112;170.2000000
20201113;172.8800000
20201116;181.0200000
20201117;185.1000000
20201118;182.2600000
20201119;185.2000000
20201120;184.1000000
20201123;183.6400000
20201124;185.0300000
20201125;187.0100000
20201126;188.2500000
20201127;185.1300000
20201130;185.1000000
20201201;182.6000000
20201202;185.0000000
20201203;186.9800000
20201204;186.2000000
20201207;188.2200000
20201208;190.3400000
20201209;190.3000000
20201210;189.5500000
20201211;193.0500000
20201214;203.5000000
20201215;199.0100000
20201216;201.0100000
20201217;206.7000000
20201218;214.0000000
20201221;209.9100000
20201222;200.7400000
20201223;209.0000000
20201224;208.5400000
20201225;206.2000000
20201228;205.5300000
20201229;206.9500000
20201230;209.8800000
20210104;212.7100000
20210105;213.2000000
20210106;215.4800000
20210108;217.1400000
20210111;225.0500000
20210112;229.0000000
20210113;229.2900000
20210114;226.4900000
20210115;227.5000000
20210118;225.5500000
20210119;227.6600000
20210120;223.0000000
20210121;224.4000000
20210122;216.4500000
20210125;216.9000000
20210126;216.8000000
20210127;219.4900000
20210128;215.9100000
20210129;216.7500000
20210201;214.6100000
20210202;215.5000000
20210203;215.4100000
20210204;218.7100000
20210205;220.6800000
20210208;223.0600000
20210209;229.0000000
20210210;227.9800000
20210211;223.4500000
20210212;220.7800000
20210215;228.4900000
20210216;229.9500000
20210217;232.3200000
